Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
74386.0,-0.474836543594176,0.887382117748407,1.57741998063858,0.859448831977662,0.501210771136079,-0.290766836581561,0.608299464495915,-0.037571147637495,-0.817768713588195,-0.339828917152643,-0.0470850254012788,0.680078106101633,1.34871286223329,0.0625765485702708,1.25767474244386,-0.560417957398006,-0.016587537601765,-0.50467772632003,0.0814730576501066,0.131454443297629,0.125324608106532,0.412824770587677,-0.0633149614309295,0.107705667080199,-0.26037930781573,-0.391611186844997,0.176666482765017,0.154924048093869,13.72,0
79135.0,-2.17795155549985,1.05728702309293,0.276562388618568,0.296555581890605,-0.394315238482002,-1.24069000964622,-0.0124328022158159,0.568738066218502,-0.393929375138734,-0.474567387702165,-0.432845264108295,0.278434582706343,0.391065051264253,-0.0059205371405237,0.917606491739511,0.655313333868936,0.270832985934216,-0.110293330869515,0.0037055357261609,-0.575439035861147,-0.270061538327055,-0.631308821904225,0.612777511456668,0.335256360751284,-0.0017583937493677,0.0610108342627844,-0.369382709282491,-0.0811557263770743,17.99,0
67424.0,-0.727193573333774,0.957197893518495,1.51332024449701,-0.12038448554287,-0.350919540701462,-0.77969314457867,0.423668618583775,0.214173015422192,-0.114099955159468,0.23652253512325,1.09773927731435,-0.553200470676626,-2.47618932356637,0.756477867150428,0.412154643493418,0.427461491985805,-0.442385952467198,0.35427603637004,0.213262966617624,0.0797923764273782,-0.219994165867181,-0.663230922951214,0.0431537231569268,0.446988261678029,-0.277159464635579,0.054033612595845,0.350607168949609,0.174486913970832,5.48,0
142108.0,-0.351182820103508,0.322306095875233,1.22223333085517,-0.928379661429351,0.366083653576005,0.643844660965496,0.0621045836076262,0.372251456138318,0.270016452363333,-0.622553838646466,-0.268887393360337,-0.154023137906348,-0.940775951040814,0.0026913886767891,-0.562557928037845,0.727214077655368,-0.999269793426808,1.02764343587801,0.211441252368622,-0.0899360787935515,0.24268698904201,0.703763073449529,-0.251562155650161,0.12161014754917,-0.349692135982039,0.52372389461188,0.108578844800808,0.147777510578698,11.5,0
39990.0,-0.773824704879197,0.586030611840507,2.33523672966569,1.79292805404167,0.042637762389985,0.198880733630813,0.233263772502578,0.313996592255631,-0.42203005163212,-0.120124870473461,-0.854411301586031,-0.252047134141293,-0.744359262816644,-0.285319929820862,-0.811043850934822,0.217580065165865,-0.18168380158083,-0.501442649336565,-1.86992712349059,-0.155224035462638,0.270825504813534,0.790212102215466,-0.0011614532731008,0.402793832717729,-0.388993739759055,-0.0607139663544192,0.150352666365765,0.168487027936694,34.21,0
141364.0,1.87460286120667,-1.35938742185694,-0.580120509138184,-0.871538219192708,-1.11385024759226,-0.318403815510842,-0.838111918833849,-0.0412024301573331,-0.252689666211224,0.801880667801304,0.795485353933688,0.502673655045732,0.769906764646787,-0.34835745901891,-0.506425969623125,1.53640343584139,-0.269898568074045,-0.959281596761996,0.982522293484855,0.298614855123099,0.0756367052023783,-0.079860579501668,0.208743211384294,-0.341255164663472,-0.51755552857245,-0.501109060148218,-0.0136129970663283,-0.0284788074606044,147.0,0
145768.0,1.68678473408629,-1.34764910842862,-0.924085369316821,0.733660230094142,-0.879101520708308,-0.0143582788042046,-0.53774876499991,0.0201053197850939,-0.0375492834132097,0.945623282003603,-1.56958984027061,-0.909400092512378,-1.2970823957609,0.290011072043984,0.436180230294594,-1.24852874104716,-0.239155441686836,1.54109476492586,-1.32606546796518,-0.323692292054644,-0.219364635740759,-0.574102310828452,0.1275941172117,0.493547104308454,-0.280672441047245,-0.711340562352588,0.0158370106947237,0.0078772550830515,216.0,0
65082.0,-3.69398589597481,-3.65924522580831,-0.443094300972821,-0.588831739673453,1.95224511941938,-2.63812188767408,-1.24943364095579,0.180544969010054,-1.5869401010816,0.448023229071336,0.501317580543857,0.50877293593571,0.207134277953173,0.870897042461795,-0.508029475845142,-0.853270197197317,-0.350968146960636,1.38610756076577,-0.740361353208762,-0.740330199567355,-0.23077252441075,-0.658720927753045,-1.24805511392164,0.195006168883572,-0.954859097610402,0.771106278433604,0.520547906700723,-0.941322226613329,92.87,0
33567.0,-1.48037458626606,-0.639896583449691,0.622848939452483,0.281264548097148,-0.316449169446762,0.516530106311194,2.0737508169162,0.101039713669893,-0.798594538996721,-0.788355397286411,0.726530847737088,-0.206508105926295,-1.34111488915313,0.766064661481711,-0.0634457790776614,0.391206021391083,-0.761649139113905,0.431428175263079,-1.03880555647612,0.779631572547804,0.468379762016436,0.385810273349672,0.863678586332581,-0.398430390439793,0.112879506105832,-0.495708388632972,-0.0439928504500914,0.157946313174917,448.0,0
139403.0,-0.989478894981112,0.798087910580737,-0.731150482575383,-1.95947035430108,1.73711820273642,3.77366587413335,-0.991293378197973,1.94442790439073,0.0596493494398482,-1.34003047192944,-0.481539636525294,0.447821831056567,-0.0938799490201389,0.615485976907938,0.644551676411687,0.400594018999177,-0.342098297764362,-0.193662069074047,-0.2738643142937,-0.303030227730831,-0.0645126038020333,-0.571186127724386,0.11361934887759,0.668938559072728,-0.161550316421753,-0.259281012355253,-0.337153158406417,-0.12250828219916,0.77,0
56991.0,-1.25972766776789,0.839598037460411,0.852787979413496,-2.3685747070936,-0.130577207049851,-0.456474388393876,0.322547220979198,0.216228873710241,-0.615390042868128,1.13117441334445,-0.143106504781874,-0.803200303445764,-1.50621461243198,0.157619229558364,-0.780306421913474,-0.252200347926101,-1.25599548463243,1.8615101859809,-2.00180539283195,-0.213922533732149,-0.510975337380556,-0.914190084246033,-0.130820023591232,-0.599672090111913,0.0093900439421812,0.145637024379846,0.591640404245035,0.341564100144286,2.0,0
148620.0,2.05723390853107,-0.111803834162534,-1.08774707777625,0.183962236830296,0.310471830517916,-0.0855653707896953,-0.0637713523504639,-0.11681404774343,0.912138233610154,-0.21844628970887,-1.28634077041836,0.937112164905221,1.26000275842003,-0.148397123407335,0.15806369706135,0.0586394038286083,-0.694552907648953,-0.586306537121543,0.533747852997897,-0.105034030483514,-0.507147601926486,-1.31643049596377,0.403356327340527,-0.0151754479295401,-0.302731316923931,-0.836841494118545,0.0136802185101894,-0.0331409576855612,12.99,0
121892.0,-0.125554208317997,0.443094822075289,0.119788109420359,0.884702343894361,2.13970683713581,4.68874425779532,-0.220109520030524,1.12810066973897,-0.589632323053942,0.0855079954059328,-0.0528777383671328,-0.130794874935071,0.0515276516518583,0.330537728201014,2.09709039774016,-0.847523166431357,0.260660643886428,0.19305572422543,2.20111764410795,0.444810023830953,-0.0859099170312808,-0.327587460540408,0.232936212943975,0.650384437891859,-0.657146496052766,-0.527947266625947,0.259335490602376,0.190172797393344,77.4,0
34976.0,-0.89404897916815,1.20538541523675,-0.16847963282959,-0.830063770506297,0.161660140825416,-0.0139973211197111,1.4479141442208,-0.0885598479408313,0.649609030148267,0.29544478858024,-2.22647890954208,-1.13661957086826,-1.26214420274331,-0.0404723510291724,-0.374100369102396,0.250332348041673,-0.82183171550979,0.0395052184946835,-0.0229771923027995,0.142250567333928,-0.225837213839788,-0.0276866061710829,-0.257641954127845,-0.995067520078147,-0.149432869426825,0.342311657953207,0.180205585161783,-0.215901250195616,122.01,0
125656.0,-0.693989303276974,-0.37741721568155,0.209622985143094,-1.21301789687653,-1.20148046434636,0.107870897853019,-0.0056231151186978,0.379710729142305,-0.997924476192792,0.152627975523924,0.161583293046646,-0.146475118701147,-0.23631761438638,0.0041363818769266,-1.09542129801579,1.06110234445452,0.365500131630048,-0.88569325163268,2.03271785361221,-0.0239388407940607,-0.005780901600219,-0.148618506511726,0.202702753813796,-0.375902492825607,-1.30250980315359,-0.588011864225322,0.14439053825856,0.0008106409767194,182.55,0
75713.0,-0.0447609636374752,0.849727863934908,1.33935878038638,0.358344003308369,-0.111190119718591,-0.66202121381937,0.500074268717641,-0.0233556783072329,-0.739302329917759,-0.0286986147519557,1.47966575430387,0.813843513346331,0.160114534134885,0.429496150065453,0.33039012867523,0.0718188183618133,-0.397767636652942,0.15917343965742,0.840298398771401,0.0056532100483039,-0.0190798542230112,-0.0627314638014897,0.201204003704162,0.533052935819774,-1.27967265628429,-0.0305536336831412,0.193123280735765,0.21103312280443,1.79,0
146906.0,1.91948103755339,-0.280638013749734,-1.38588656966609,0.36481833434973,0.211793875456795,-0.462829446897194,0.238376101195749,-0.224082572750448,0.549906421785061,-0.0291714529400579,0.453601774535394,1.66586678333002,0.956986765343153,0.156366357815909,-1.1971578892671,-0.386216658382203,-0.572804996217596,-0.0300883229186548,0.686035095276204,-0.0503567533307039,0.0150511830741042,0.218825601644976,-0.0311770142076228,-0.441864796049276,0.231397189087407,-0.294656754821683,-0.0175608416740753,-0.0593811774776047,63.53,0
33155.0,1.36297871509182,-0.59990730194481,0.0305705929340098,-0.550107881899466,-0.784392525102364,-0.660858338165274,-0.422121667624882,-0.0900126468423303,-0.57276381145382,0.570629687263028,-0.483120979455914,-1.06982036822024,-1.26693391337952,0.0800918866924802,0.157463778309491,0.290968618354508,0.972739666207141,-1.95822912983599,0.461007280617707,-0.0479083299916102,0.169379106262919,0.497967037038691,-0.128192739003903,0.0920767109745387,0.669799166174353,-0.032032306483564,-0.0026965079028449,-0.0006079066869944,20.0,0
141205.0,1.50580970798377,-1.05310678393332,-1.56064792653321,0.714694291046346,-0.204911543832934,-0.4746221904184,0.398728554876525,-0.200870444689747,0.497326481810325,0.115946177382413,0.330932331536629,0.818482850075079,-0.482305514915277,0.462177078751156,-1.17456632232373,-0.117713224440712,-0.426196879708562,-0.0165808382960708,0.477522703731116,0.299315450080722,0.121141819073514,-0.0564540924343204,-0.152734775432361,-0.289350999905702,-0.0440144973932426,0.292152419945933,-0.114922945580066,-0.0324709930807331,274.23,0
167561.0,2.03880160466849,-1.75674752768344,0.464877109235623,-1.13537635445169,-2.5537349508571,-0.965137212295994,-1.64899435819974,-0.125736362656813,-0.725117413194186,1.42216374920172,-0.196828237891944,-0.0191796941911246,1.11655148179402,-0.993516146598706,-0.054708433194883,-0.388603306261203,0.614513865124507,-0.0913142660571222,-0.694396748785144,-0.276177504801347,-0.0377324768162395,0.336708489615663,0.391909013748969,0.922716455373062,-0.669234042628857,-0.312241948026288,0.059819565513842,-0.0074961821980293,81.09,0
122904.0,2.11191807651391,-1.13744840773942,-0.597690272132932,-0.958750734169871,-1.06233269914373,-0.173800178644325,-1.21723962499039,0.151007863903594,0.0574347416378772,0.938312637201452,0.665698472499497,-0.510824252172388,-1.15362911245018,-0.0419399573588226,-0.344889007683317,1.42323930141147,-0.0507175823316534,-0.472669255853161,0.73745687061755,-0.0603403763908147,0.360777622956926,0.976050849347298,0.172479084716153,0.76578709229336,-0.213045635140278,-0.140155665709632,-0.0081074551665219,-0.0520602470354497,19.95,0
98432.0,2.00524308283685,0.252299372466275,-1.66298768566011,1.48730928224531,0.752898780342848,-0.645475421579509,0.507713588182629,-0.394682824795328,1.50492468412783,-0.124046786935338,-0.127441449900487,-2.34594560388598,1.21798109623507,1.99345586112068,-1.18359919199147,-0.712161406076978,0.571774071239905,-0.30378801145187,-0.398335913518933,-0.281937434406984,-0.0996647880401958,0.0932919260591359,0.0223152920839552,0.612476167165229,0.447264048683742,-0.560261169335344,-0.051701901603663,-0.0587226581042794,29.7,0
135136.0,1.91859773084153,0.44428387435907,-1.33855899156543,3.64290817339313,0.759872700387992,0.0126737309751506,0.353758685755302,-0.0111547859510428,-1.10303627044401,1.72922276753409,-0.234105986627109,-0.737842002624057,-2.03713201102614,0.972721291089119,-1.55154742707798,0.717312720388957,-0.828988271149352,0.313518973440475,-1.11918485629108,-0.39465187618841,0.280057812690343,0.78370374147789,-0.111870582535125,-0.49454633484464,0.369011030095035,0.309112295746449,-0.0778981412837254,-0.0811316173326039,16.0,0
60816.0,0.259835358258948,-2.34746047850739,0.0245161787443928,-1.75095056294762,-1.5488240480423,0.0279701059863563,-0.197594658353769,0.129776625289095,2.27324954943401,-1.71918643763551,1.20806456427985,1.28328478969235,-0.706433004256036,0.325912391802515,1.38580936293343,-0.734910949510055,-0.0414216170477258,0.6256756688523,0.98153797692001,0.852113388826734,0.363465403381787,0.185512441585284,-0.522752253182209,-0.278169682855543,0.292110718408972,-0.798734636941338,0.0195125037230727,0.101961078856653,500.0,0
128644.0,-1.01381026492881,1.87419597013187,-2.56931390940247,-0.791373144921558,1.30117021730756,-0.7573532513939,0.991269780104091,0.372561494481598,-0.462090846422071,-0.124172314746589,0.432282333903057,0.90093418165477,0.789016226041853,-0.638998080026027,-1.44937415700087,0.259584306284419,0.394315917312107,0.554062894551564,0.136573609825285,0.12720691999148,0.100885650909728,0.590120782218482,-0.121536432406797,0.0740210697475444,-0.139156741297472,0.51567791613876,-0.0210887896825771,-0.0378872263996485,20.98,0
41394.0,-1.85182427159241,0.602178827850119,0.739415879819192,-1.08082414176075,0.551174157680904,-1.07440184981954,0.744155935183217,0.142937332398593,-0.458011250189877,-0.0089568418195005,0.995470416745537,0.57107802387717,-0.17643950988548,0.429921067693456,-0.339219076295319,0.591972303054375,-0.768309711515592,-0.302289901417208,0.232308149054534,-0.0782553348198751,-0.494243542942993,-1.09663979316922,0.472767287260818,-0.0174439988830124,-0.0306970722542823,0.494366652713545,0.0065473743498497,-0.13283671161515,16.94,0
97415.0,0.221438138464532,0.444175610473101,1.50932908487383,-0.133063603735434,-0.391923385751832,-0.190436013746048,-0.130530284303864,-0.0307382546648551,1.83763829746904,-0.919012928016461,-0.102106513548568,-2.08796215392817,2.6843854646302,0.853146454767702,-0.276201199116484,0.464697311327167,0.0379878695357747,0.441880493163849,-0.199503832046027,-0.0619026612783618,-0.0007276417972815,0.408893691776275,0.145475193095005,-0.120624732875722,-1.20935386868089,0.391899551118239,0.112069726782771,0.11621633322333,15.95,0
170017.0,-1.948468484336,2.03124674876223,-0.919266608648253,-0.299447410134595,0.686821209942204,-0.10660108328588,0.24570369477426,0.55710774382912,-0.301878712513974,0.278990167674816,0.812162353446563,0.893894755460728,0.756232822441093,-0.689174048930626,-0.191658192289887,0.123072990907858,0.675223253221579,0.382290697314178,1.35563018578145,0.237948913547439,-0.277419846464771,-0.714493328886373,-0.190662285766202,0.163797299296433,-0.265034387275635,0.290786691842488,-0.332410882310785,-0.0787522074585654,6.54,0
70308.0,1.02818630855654,-0.0547321227443707,1.03575672183256,0.92964158111566,-0.415328087120192,0.714870813121526,-0.628114923567095,0.408517306928554,0.165275112605653,0.0248845272906607,1.74732021633557,1.09539681748145,0.0319953664392827,0.300104032662983,1.17088995996259,0.164818891093219,-0.338743973879701,-0.22551023291552,-1.00725136354691,-0.141333554359351,0.135682169181544,0.418549099614287,0.0603165070266166,-0.308494542575326,0.148445886167503,-0.408297001377886,0.0823875423886896,0.0245509090066187,21.9,0
147687.0,1.86443983374676,-0.56460606208927,-1.04358523238973,0.437990664063366,-0.277291421112318,-0.378779512809123,-0.201440587834139,-0.0099300274859942,0.709287155147657,0.260328886149212,0.231060875655069,0.25866879055401,-1.10250549946797,0.538752183606334,-0.273449057683111,0.476702154888508,-0.773379295315862,0.410498641763949,0.314662390172734,-0.10798693487238,0.0196341729373282,-0.0505555471002241,0.0954161592901137,-0.499753345323712,-0.236445104261725,0.231866474681903,-0.0663762284285616,-0.0569737883545645,84.9,0
39283.0,0.0974515799781797,-0.345418837521799,0.62069833533018,-2.50766476850528,0.192608499333726,0.818852639566265,-0.417926219416671,0.136483834769469,-2.68210974947322,1.17126665582426,-0.119438348570295,-0.300786261712607,1.87154764015931,-0.506781679746993,-0.212542809925565,-0.179523740797811,-0.182843951857317,0.606914028416868,0.467475569050284,-0.188253358616125,-0.0887613609880288,0.203270846506305,-0.180753947865014,-1.69193595494646,-0.54742830491645,-0.242329116245533,0.222640645289203,0.157751279528866,4.99,0
87344.0,-4.54069438873834,4.53445627719821,-1.75310423164178,-2.08693978560038,0.954941730315786,-0.856230085382442,2.2880306998145,-1.44769975398607,5.33469738830893,7.8985183056118,0.700785728333195,0.0053166738622865,0.876661977428191,-4.40683171289278,0.277894798715347,-0.868792129542201,-0.621762502363717,-1.00331432708006,-0.959347550195513,3.54320860803943,-1.44801400356326,-1.01096124725448,0.0603043783292737,0.435856838760939,0.585692478851398,-0.035063278065928,0.984132153454416,-0.420610119709859,8.96,0
135920.0,2.06221825865782,0.0377682798475285,-1.03577245869859,0.406868257490372,-0.0397723698014252,-1.19004556082165,0.267794214185374,-0.404848456327414,0.356449551660902,0.0374218436070553,-0.525400676821481,1.089438902721,1.28069509978495,0.0335629298515345,-0.0942747580475549,-0.164917142802889,-0.354434953366773,-1.02196327051284,0.134482085909653,-0.146272910604448,-0.27456307410487,-0.597780475954128,0.326532874599939,0.0796722714242512,-0.258423996339603,0.191280755731556,-0.0627928199323537,-0.0571980854805863,1.98,0
84149.0,-2.00426649866037,0.0034257202436991,2.68799038757668,1.63478573121711,0.779223018757894,3.09718612121584,-0.327608054930098,1.00535576024098,0.127483107817953,-0.172908636333744,0.575616324296637,0.933942595627882,-0.894485561124409,-0.833136657449635,-2.28095191772128,-1.00156894444457,0.873357667346241,-1.97041522653294,-1.78398815680198,-0.502306275541622,-0.122992996376234,0.0527610156775007,-0.183308512848899,-1.35223118944007,0.091171354888995,-0.0449299778688491,-0.288598804992572,0.279391185661678,75.28,0
33355.0,0.862760737031725,-0.857195123829619,1.0014553804565,0.291439919198806,-0.905065986965898,0.938421437854635,-0.795276176802752,0.48810565712162,0.936743039425622,-0.344303204914199,1.24795757250057,1.13229303223307,-0.674836992424644,-0.168800597533285,-0.467517111647827,-0.436345421001303,0.471216520550921,-0.958493498248694,-0.0700048518114019,0.0529908388752935,-0.0648876013460844,-0.171880068572883,0.0383841156103302,-0.226091368761759,-0.0966660794439182,0.942751075600923,-0.0263324884397275,0.0160984934851243,118.0,0
22917.0,-1.73368820826921,0.0129987085663078,2.40261083721797,-0.570834554429807,1.33592942272312,-1.53199059300047,0.258900269589986,-0.0504041687512622,0.662982562293639,-1.4975974086738,1.24899056230912,-1.6082820212226,2.54427832474738,1.38928312875723,-0.721578641473272,0.294812931112754,0.156304580222794,-0.994572584423272,-2.3815091858604,0.0603823434024554,-0.195259536737973,-0.740796540784288,0.114577613968277,0.536847142255699,0.272179912930137,-0.193600471554215,-0.0888487226051928,0.0707871242672302,11.99,0
44623.0,-2.1776402316796,-1.7596491706125,2.32988197811898,-0.613094007251195,1.25781287084869,-0.610833929467189,-0.883062293855234,0.49125060515207,0.792330971396377,-1.20486998184803,-1.42585059107723,-0.112905107766558,-0.759702769329306,-0.484727273612167,-0.516141231685138,-0.0528604431993464,0.0349739642728506,-0.662602542296114,-0.307366392146959,0.497572729234154,-0.0066978884969643,-0.535204745734128,0.272042700302014,-0.438979998948856,0.249099697020324,0.902276918286755,-0.102183719412997,0.0851575589613412,85.66,0
163820.0,2.25263758194067,-1.54738324854085,-1.34704608102244,-1.78345822664207,-0.881218040864256,-0.110592950127376,-1.1179567335284,-0.0478914286845492,-1.32926788919164,1.74738696250275,-0.282349355159317,-0.762292249093717,-0.173741972336473,-0.106383688278849,-0.724471148213496,-0.159577178212855,-0.0022200525941931,0.673682586304115,0.465237435609629,-0.381164163536688,-0.165195600774884,-0.0795202864321438,0.0740579010312306,-1.12971583869127,-0.111459199874297,-0.112944202437751,-0.0040132495086508,-0.0678113379637984,50.0,0
120636.0,0.505678999829459,-2.63591337440663,-0.402275166483363,1.9161925972814,-1.7012125680529,0.176643744397343,-0.0216767020992434,-0.0530096218308507,1.18490838228823,-0.174950144318694,-0.932851937961206,0.382115018214596,0.545806027647081,-0.160210186539098,1.25354360999735,0.91104205608048,-0.928294969694768,0.737436402765942,-1.22730254041743,1.25577116711742,0.714946613761715,0.580081188368365,-0.440290152486508,-0.0658533356101453,-0.596753304852278,-0.671870972346033,-0.0414360515313029,0.109987417148864,734.51,0
132669.0,2.08753467442098,0.21462871558547,-1.75105400369921,0.372654374693856,0.564420050082724,-0.772644969145461,0.236681718539867,-0.272562096963638,0.38186710177292,-0.401561001728325,-0.56920057036688,0.526696748206422,0.903276381955347,-1.01542186440392,0.127530413209597,0.323862230475015,0.370266769909212,-0.356376778200822,0.10646178500157,-0.0998507880117218,-0.365853783415962,-0.906718193188982,0.311158821442473,0.401115752742628,-0.209612620935011,0.178677772953072,-0.0575065673016934,-0.0303760035272432,1.29,0
71154.0,1.1764786547278,0.192953479983748,0.614892240861419,0.653823161509456,-0.447688512293212,-0.702650257710587,0.0142380208836907,-0.0994651022381501,-0.0065187938317584,-0.11932145917132,0.32512768303105,0.648246097065884,0.40062654626932,0.257290474875414,1.24338985327143,-0.0912589048260616,-0.0348107343653149,-1.11569814004466,-0.604434717869351,-0.106566752500606,-0.200916490667073,-0.561541883024521,0.196334744708243,0.399845328617367,0.10310423846164,0.102521221738673,-0.0128311408926876,0.0208671747487312,10.99,0
